USPS|GEOID|GEOIDFQ|NAME|LOGRADE|HIGRADE|ALAND|AWATER|ALAND_SQMI|AWATER_SQMI|INTPTLAT|INTPTLONG
AZ|0409030|9500000US0409030|Walnut Grove Elementary District|KG|12|998423159|0|385.493|0.|34.156255|-112.434838
AZ|0409060|9500000US0409060|Washington Elementary District|PK|08|112743237|369389|43.53|0.143|33.589386|-112.113191
AZ|0409090|9500000US0409090|Wellton Elementary District|PK|08|2090892426|0|807.298|0.|33.021275|-114.159348
AZ|0409120|9500000US0409120|Wenden Elementary District|PK|08|2952913687|7805020|1140.126|3.014|33.843725|-113.503024
AZ|0409360|9500000US0409360|Williamson Valley Elementary School District|PK|12|1571130200|285207|606.617|0.11|34.846305|-112.868397
AZ|0409390|9500000US0409390|Wilson Elementary District|PK|08|15473017|0|5.974|0.|33.436163|-112.02335
AZ|0409510|9500000US0409510|Yarnell Elementary District|PK|12|214257127|0|82.725|0.|34.276896|-112.724225
AZ|0409540|9500000US0409540|Young Elementary School District|PK|12|2221336429|413681|857.663|0.16|33.976652|-110.960344
AZ|0409570|9500000US0409570|Yucca Elementary District|KG|12|1818102625|25631|701.973|0.01|34.732325|-113.974883
AZ|0409600|9500000US0409600|Yuma Elementary District|PK|08|5918028162|11628494|2284.964|4.49|32.529507|-114.004891
CA|0600006|9500000US0600006|Ross Valley Elementary School District|KG|08|32500516|0|12.549|0.|37.993383|-122.592946
CA|0600012|9500000US0600012|Twin Ridges Elementary School District|KG|08|749991467|15569819|289.573|6.012|39.405197|-120.760479
CA|0601420|9500000US0601420|Fortuna Elementary School District|PK|08|76519243|1286879|29.544|0.497|40.587086|-124.143106
CA|0601427|9500000US0601427|Penn Valley Union Elementary School District|KG|08|213743506|2636692|82.527|1.018|39.197473|-121.213406
CA|0601680|9500000US0601680|Ackerman Elementary School District|KG|08|11309123|7628|4.366|0.003|38.936632|-121.050782
CA|0601710|9500000US0601710|Adelanto Elementary School District|KG|06|868888167|854570|335.48|0.33|34.630638|-117.520563
CA|0601890|9500000US0601890|Alexander Valley Union School District|KG|06|172617498|174407|66.648|0.067|38.686081|-122.792133
CA|0601950|9500000US0601950|Alisal Union Elementary School District|KG|06|165783104|284129|64.009|0.11|36.674726|-121.523781
CA|0601980|9500000US0601980|Allensworth Elementary School District|KG|08|52405575|0|20.234|0.|35.830378|-119.389056
CA|0602100|9500000US0602100|Alpine Union Elementary School District|KG|08|245538028|2365744|94.803|0.913|32.825968|-116.701963
CA|0602160|9500000US0602160|Alta Loma Elementary School District|KG|08|64190676|0|24.784|0.|34.165128|-117.594464
CA|0602220|9500000US0602220|Alta Vista Elementary School District|KG|08|15432054|4457|5.958|0.002|36.066565|-118.94105
CA|0602250|9500000US0602250|Alta-Dutch Flat Union Elementary School District|KG|08|273483886|2006948|105.593|0.775|39.224661|-120.718211
CA|0602310|9500000US0602310|Alum Rock Union Elementary School District|KG|08|134635725|471968|51.983|0.182|37.363866|-121.716667
CA|0602360|9500000US0602360|Alview-Dairyland Union Elementary School District|KG|08|301816720|1778270|116.532|0.687|37.028698|-120.387517
CA|0602370|9500000US0602370|Alvina Elementary School District|KG|08|18104057|0|6.99|0.|36.553514|-119.787745
CA|0602610|9500000US0602610|Anaheim Elementary School District|KG|06|54649061|418607|21.1|0.162|33.826558|-117.916776
CA|0602760|9500000US0602760|Antelope Elementary School District|KG|08|1675962807|5076165|647.093|1.96|40.334902|-121.700939
CA|0603000|9500000US0603000|Arcata Elementary School District|KG|08|46415592|13374263|17.921|5.164|40.872587|-124.077619
CA|0603060|9500000US0603060|Arcohe Union Elementary School District|KG|08|307478938|2023325|118.718|0.781|38.342268|-121.174195
CA|0603090|9500000US0603090|Arena Union Elementary School District|KG|08|401623208|184499597|155.068|71.236|38.855501|-123.571424
CA|0603180|9500000US0603180|Armona Union Elementary School District|KG|08|131191013|155979|50.653|0.06|36.235521|-119.704942
CA|0603270|9500000US0603270|Arvin Union School District|KG|08|807142181|504046|311.639|0.195|34.999572|-118.768238
CA|0603420|9500000US0603420|Atwater Elementary School District|KG|08|127153464|11735|49.094|0.005|37.359623|-120.614982
CA|0603480|9500000US0603480|Auburn Union Elementary School District|KG|08|153451600|2120767|59.248|0.819|38.938897|-121.122341
CA|0603630|9500000US0603630|Bakersfield City School District|KG|08|385574677|2004176|148.871|0.774|35.422511|-118.884778
CA|0603720|9500000US0603720|Ballard Elementary School District|KG|08|16441161|29032|6.348|0.011|34.62983|-120.123281
CA|0603750|9500000US0603750|Ballico-Cressey Elementary School District|KG|08|149491346|300626|57.719|0.116|37.470288|-120.671083
CA|0603780|9500000US0603780|Bangor Union Elementary School District|KG|08|103433496|36401|39.936|0.014|39.398896|-121.408121
CA|0604080|9500000US0604080|Bass Lake Joint Union Elementary School District|KG|08|841436179|5039699|324.88|1.946|37.432937|-119.605532
CA|0604200|9500000US0604200|Bayshore Elementary School District|KG|08|4313282|23678674|1.665|9.142|37.691213|-122.391432
CA|0604260|9500000US0604260|Beardsley Elementary School District|KG|08|85338185|289923|32.949|0.112|35.475719|-119.069333
CA|0604350|9500000US0604350|Bella Vista Elementary School District|KG|08|211248289|11739388|81.563|4.533|40.698342|-122.166848
CA|0604380|9500000US0604380|Bellevue Union School District|KG|06|57222802|0|22.094|0.|38.38602|-122.709672
CA|0604500|9500000US0604500|Belleview Elementary School District|KG|08|39279425|22466|15.166|0.009|38.055782|-120.305776
CA|0604530|9500000US0604530|Belmont-Redwood Shores Elementary School District|KG|08|29640224|23819224|11.444|9.197|37.532595|-122.244936
CA|0604650|9500000US0604650|Bennett Valley Union Elementary School District|KG|06|45740695|44762|17.661|0.017|38.387102|-122.634919
CA|0604800|9500000US0604800|Berryessa Union Elementary School District|KG|08|35630762|0|13.757|0.|37.399279|-121.848029
CA|0604860|9500000US0604860|Big Creek Elementary School District|KG|08|1994947630|46425370|770.254|17.925|37.319839|-119.033258
CA|0604890|9500000US0604890|Big Lagoon Union Elementary School District|KG|08|229781877|9721863|88.719|3.754|41.168571|-124.070123
CA|0604980|9500000US0604980|Big Springs Union Elementary School District|KG|08|222264039|3231601|85.817|1.248|41.581443|-122.380705
CA|0605190|9500000US0605190|Bitterwater-Tully Union Elementary School District|KG|08|706481210|2629815|272.774|1.015|36.383456|-120.863651
CA|0605220|9500000US0605220|Black Butte Union Elementary School District|KG|08|480203110|1458971|185.407|0.563|40.518478|-121.75728
CA|0605250|9500000US0605250|Blake Elementary School District|KG|08|300266886|12151|115.934|0.005|35.706991|-118.862428
CA|0605280|9500000US0605280|Blochman Union Elementary School District|KG|08|669078422|3098283|258.333|1.196|34.912985|-120.168895
CA|0605400|9500000US0605400|Blue Lake Union Elementary School District|KG|08|285459069|669448|110.216|0.258|40.866019|-123.868717
CA|0605490|9500000US0605490|Bogus Elementary School District|KG|08|217878841|3956964|84.123|1.528|41.923754|-122.312017
CA|0605520|9500000US0605520|Bolinas-Stinson Union Elementary School District|KG|08|95653579|233160461|36.932|90.024|37.978131|-122.792297
CA|0605580|9500000US0605580|Santa Maria-Bonita Elementary School District|KG|08|123802852|2339431|47.801|0.903|34.943964|-120.447849
CA|0605640|9500000US0605640|Bonny Doon Union Elementary School District|KG|06|48468122|0|18.714|0.|37.048384|-122.136185
CA|0605730|9500000US0605730|Bradley Union Elementary School District|KG|08|541460416|15718985|209.059|6.069|35.900228|-120.804652
CA|0605790|9500000US0605790|Brawley Elementary School District|KG|08|237726787|1292281|91.787|0.499|32.993355|-115.565803
CA|0605910|9500000US0605910|Brentwood Union Elementary School District|KG|08|146358270|121573|56.509|0.047|37.901484|-121.743273
CA|0606000|9500000US0606000|Bridgeville Elementary School District|KG|08|768692889|558215|296.794|0.216|40.499585|-123.708449
CA|0606030|9500000US0606030|Briggs Elementary School District|KG|08|58561820|1377528|22.611|0.532|34.358748|-119.133145
CA|0606060|9500000US0606060|Brisbane Elementary School District|KG|08|12318824|20888300|4.756|8.065|37.67575|-122.383302
CA|0606090|9500000US0606090|Brittan Elementary School District|KG|08|166637791|570328|64.339|0.22|39.173231|-121.805673
CA|0606100|9500000US0606100|Browns Elementary School District|KG|08|84286860|0|32.543|0.|38.956032|-121.48128
CA|0606270|9500000US0606270|Buckeye Union Elementary School District|KG|08|142849440|141396|55.154|0.055|38.646294|-120.974372
CA|0606330|9500000US0606330|Buellton Union Elementary School District|KG|08|174530887|100427|67.387|0.039|34.584329|-120.218694
CA|0606360|9500000US0606360|Buena Park Elementary School District|KG|08|18581590|124956|7.174|0.048|33.87009|-118.001822
CA|0606390|9500000US0606390|Panama-Buena Vista School District|KG|08|238575086|1129391|92.114|0.436|35.335886|-119.125628
CA|0606420|9500000US0606420|Buena Vista Elementary School District|KG|08|55569894|54753|21.456|0.021|36.170948|-119.434532
CA|0606480|9500000US0606480|Burlingame Elementary School District|KG|08|13428733|4040256|5.185|1.56|37.586604|-122.366089
CA|0606510|9500000US0606510|Burnt Ranch Elementary School District|KG|08|547426060|3355|211.362|0.001|40.889439|-123.43256
CA|0606540|9500000US0606540|Burrel Union Elementary School District|KG|08|191319830|0|73.869|0.|36.456595|-120.026916
CA|0606570|9500000US0606570|Burton Elementary School District|KG|08|16808911|261349|6.49|0.101|36.0816|-119.074955
CA|0606690|9500000US0606690|Butteville Union Elementary School District|KG|08|311832564|5661255|120.399|2.186|41.451037|-122.406508
CA|0606720|9500000US0606720|Buttonwillow Union Elementary School District|KG|08|551416027|1795819|212.903|0.693|35.416534|-119.523298
CA|0606750|9500000US0606750|Byron Union Elementary School District|KG|08|183119214|21815412|70.703|8.423|37.851664|-121.661139
CA|0606810|9500000US0606810|Cajon Valley Union Elementary School District|KG|08|169706567|641986|65.524|0.248|32.789118|-116.902681
CA|0606960|9500000US0606960|Caliente Union Elementary School District|KG|08|698996991|159036|269.884|0.061|35.329265|-118.529113
CA|0607140|9500000US0607140|Cambrian Elementary School District|KG|08|10787846|20682|4.165|0.008|37.270229|-121.932471
CA|0607170|9500000US0607170|Camino Union Elementary School District|KG|08|278749362|2274529|107.626|0.878|38.835084|-120.631041
CA|0607200|9500000US0607200|Campbell Union Elementary School District|KG|08|33457550|44982|12.918|0.017|37.289708|-121.955755
CA|0607260|9500000US0607260|Camptonville Elementary School District|KG|08|135672003|10983925|52.383|4.241|39.430875|-121.100589
CA|0607350|9500000US0607350|Canyon Elementary School District|KG|08|9188060|0|3.548|0.|37.830124|-122.170788
CA|0607410|9500000US0607410|Capay Joint Union Elementary School District|KG|08|59341522|1334643|22.912|0.515|39.793318|-122.094667
CA|0607470|9500000US0607470|Cardiff Elementary School District|KG|06|7571300|24114083|2.923|9.31|33.036028|-117.294232
CA|0607680|9500000US0607680|Cascade Union Elementary School District|KG|08|69207656|1984919|26.721|0.766|40.456879|-122.303502
CA|0607740|9500000US0607740|Castaic Union School District|KG|06|394551194|13211542|152.337|5.101|34.531278|-118.647307
CA|0607770|9500000US0607770|Castle Rock Union Elementary School District|KG|08|477204457|1943556|184.25|0.75|41.110642|-122.295225
CA|0607840|9500000US0607840|Cayucos Elementary School District|KG|08|129832826|73161315|50.129|28.248|35.478585|-120.894745
CA|0607950|9500000US0607950|Central Elementary School District|KG|08|14624768|3447|5.647|0.001|34.112055|-117.595957
CA|0607980|9500000US0607980|Central Union Elementary School District|KG|08|455242424|295756|175.77|0.114|36.1791|-119.844123
CA|0608070|9500000US0608070|Centralia Elementary School District|KG|06|14969615|571|5.78|0.|33.84115|-118.013596
CA|0608250|9500000US0608250|Chatom Union Elementary School District|KG|08|165595152|477368|63.937|0.184|37.471005|-120.962712
CA|0608340|9500000US0608340|Chicago Park Elementary School District|KG|08|16121167|691163|6.224|0.267|39.141434|-120.974568
CA|0608520|9500000US0608520|Chowchilla Elementary School District|KG|08|282329615|642914|109.008|0.248|37.10547|-120.197454
CA|0608580|9500000US0608580|Chualar Union Elementary School District|KG|08|170754466|1693596|65.929|0.654|36.589737|-121.474644
CA|0608610|9500000US0608610|Chula Vista Elementary School District|KG|06|258710645|12893227|99.889|4.978|32.62372|-116.966865
CA|0608640|9500000US0608640|Cienega Union Elementary School District|KG|08|183329077|22880|70.784|0.009|36.703662|-121.398035
CA|0608700|9500000US0608700|Cinnabar Elementary School District|KG|06|6447469|0|2.489|0.|38.25602|-122.665253
CA|0608850|9500000US0608850|Clay Joint Elementary School District|KG|08|13374896|276518|5.164|0.107|36.557671|-119.512328
CA|0608880|9500000US0608880|Clear Creek Elementary School District|KG|08|83566217|118964|32.265|0.046|39.120098|-121.168127
CA|0609240|9500000US0609240|Coffee Creek Elementary School District|KG|08|921185405|2315722|355.672|0.894|41.203476|-122.709736
CA|0609270|9500000US0609270|Cold Spring Elementary School District|KG|06|9666321|1410|3.732|0.001|34.447443|-119.65556
CA|0609300|9500000US0609300|Colfax Elementary School District|KG|08|200763752|1599373|77.515|0.618|39.111833|-120.877969
CA|0609330|9500000US0609330|College Elementary School District|KG|08|1498966359|14738855|578.754|5.691|34.673317|-119.743616
CA|0609450|9500000US0609450|Columbia Elementary School District|KG|08|50905213|564626|19.655|0.218|40.610287|-122.303644
CA|0609480|9500000US0609480|Columbia Union Elementary School District|KG|08|175765843|25190947|67.864|9.726|38.046681|-120.404041
CA|0609510|9500000US0609510|Columbine Elementary School District|KG|08|45386214|0|17.524|0.|35.830807|-119.210436
CA|0609780|9500000US0609780|Corning Union Elementary School District|KG|08|423763679|3250699|163.616|1.255|39.926754|-122.243295
CA|0609990|9500000US0609990|Cottonwood Union Elementary School District|KG|08|381386618|2121483|147.254|0.819|40.38504|-122.4847
CA|0610230|9500000US0610230|Cuddeback Union Elementary School District|KG|08|165822649|98401|64.024|0.038|40.546085|-123.965827
CA|0610290|9500000US0610290|Cupertino Union Elementary School District|KG|08|105581834|339868|40.765|0.131|37.312112|-122.073689
CA|0610320|9500000US0610320|Curtis Creek Elementary School District|KG|08|93832706|543234|36.229|0.21|37.953883|-120.306342
CA|0610380|9500000US0610380|Cutten Elementary School District|KG|06|29530297|0|11.402|0.|40.743028|-124.125065
CA|0610440|9500000US0610440|Cypress Elementary School District|KG|06|16248608|23792|6.274|0.009|33.822282|-118.043137
CA|0610710|9500000US0610710|Dehesa Elementary School District|KG|08|52791270|273665|20.383|0.106|32.775809|-116.828142
CA|0610740|9500000US0610740|Del Mar Union Elementary School District|KG|06|40361045|29309064|15.583|11.316|32.952958|-117.253241
CA|0610890|9500000US0610890|Delano Union Elementary School District|KG|08|453670182|1780105|175.163|0.687|35.700562|-119.067167
CA|0610980|9500000US0610980|Delphic Elementary School District|KG|08|19642366|8768|7.584|0.003|41.698645|-122.580666
CA|0611130|9500000US0611130|Di Giorgio Elementary School District|KG|08|138311564|84638|53.402|0.033|35.260323|-118.779783
CA|0611220|9500000US0611220|Dixie Elementary School District|KG|08|49996320|23215639|19.304|8.964|38.028461|-122.529268
CA|0611430|9500000US0611430|Douglas City Elementary School District|KG|08|343288718|32384|132.545|0.013|40.591123|-122.870223
CA|0611490|9500000US0611490|Dry Creek Joint Elementary School District|KG|08|36133781|0|13.951|0.|38.743118|-121.336912
CA|0611550|9500000US0611550|Ducor Union Elementary School District|KG|08|514931983|42045|198.816|0.016|35.857916|-118.945442
CA|0611610|9500000US0611610|Dunham Elementary School District|KG|06|18371582|0|7.093|0.|38.315274|-122.756642
CA|0611670|9500000US0611670|Dunsmuir Elementary School District|KG|08|186046654|702033|71.833|0.271|41.213216|-122.39278
CA|0611760|9500000US0611760|Earlimart Elementary School District|KG|08|233227250|266703|90.05|0.103|35.873666|-119.281551
CA|0611850|9500000US0611850|East Whittier City Elementary School District|KG|08|32740705|17378|12.641|0.007|33.954431|-118.009153
CA|0611910|9500000US0611910|Eastside Union Elementary School District|KG|08|658434719|271758|254.223|0.105|34.740641|-117.899528
CA|0611940|9500000US0611940|Edison Elementary School District|KG|08|124236184|1805|47.968|0.001|35.337663|-118.815201
CA|0612030|9500000US0612030|El Centro Elementary School District|KG|08|27212971|21575|10.507|0.008|32.797016|-115.562543
CA|0612090|9500000US0612090|El Monte City School District|KG|08|27017221|2025112|10.431|0.782|34.08331|-118.029054
CA|0612150|9500000US0612150|El Nido Elementary School District|KG|08|192043501|935104|74.148|0.361|37.138564|-120.505641
CA|0612360|9500000US0612360|Elk Hills Elementary School District|KG|08|128665383|925371|49.678|0.357|35.306212|-119.390173
CA|0612600|9500000US0612600|Elverta Joint Elementary School District|KG|08|64044442|36883|24.728|0.014|38.739206|-121.480657
CA|0612690|9500000US0612690|Empire Union Elementary School District|KG|08|63278120|540996|24.432|0.209|37.646496|-120.869814
CA|0612750|9500000US0612750|Encinitas Union Elementary School District|KG|06|60766952|32880699|23.462|12.695|33.059668|-117.282211
CA|0612810|9500000US0612810|Enterprise Elementary School District|KG|08|30679644|658977|11.845|0.254|40.566437|-122.340476
CA|0612880|9500000US0612880|Escondido Union Elementary School District|KG|08|197693274|2980435|76.33|1.151|33.132644|-117.088762
CA|0612960|9500000US0612960|Etiwanda Elementary School District|KG|08|97901549|21276|37.8|0.008|34.156386|-117.516936
